hwID,utcTime,sourceID,bucketCamera,d2Dmode,LED1,LED2,rearCamera,leftCamera,rightCamera,comments,statusCalc,lastRevisionDate,lastRevisionBy,alarmRateMTDL,alarmRateLSM,totalLogsMTDL,totalLogsLSM,totalCycles,Is2D,totalLogsFM,totalLogsWM,stereoCamera,lcsStatus,hasLCS,LEDLights,faultyLED,hwStatusMC,hwStatusNonMC,MainStatusMC,MainStatusNonMC,customerDiagnostic
7318,"Thu, 16 May 2024 23:25:50 GMT",052-220718 - IBO EX8388,1,TRUE,0,5,0,0,0,"[Andrew Marson][Thu, 16 May 2024 23:24:06 GMT] System operating normally.Latest Surveillance Log (UTC):16/05/2024 - 22:07:11 UTC",AVERAGE,Fri May 17 2024 07:25:50 GMT+0800 (Australian Western Standard Time),Andrew Marson,0%,0%,1030,815,949,NULL,321,489,,0,TRUE,,,GOOD,GOOD,AVERAGE,,
,,,,,,,,,,Bucket camera needs cleaning and adjustment.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Loader is operating. Bucket camera and Surveillance cameras needs cleaning.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera and Surveillance cameras needs cleaning.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera and rear surveillance cameras needs cleaning.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera needs cleaning.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera and Surveillance cameras to be cleaned.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"Shovel is loading. Bucket camera, right surveillance cameras needs cleaning. Case opened.",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Shovel is loading. Bucket camera needs cleaning.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera needs cleaning and adjustment.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera and Rear surveillance camera too be cleaned.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera needs cleaning and adjustment.,,,,,,,,,,,,,,,,,,,,,
7372,"Fri, 17 May 2024 06:44:34 GMT",MPM RS126,1,FALSE,0,0,0,0,0,"[Jakkie Page][Fri, 17 May 2024 06:44:26 GMT]",AVERAGE,Fri May 17 2024 08:44:34 GMT+0200 (South Africa Standard Time),Jakkie Page,N/A,N/A,N/A,N/A,858,NULL,0,0,,0,FALSE,,,GOOD,GOOD,AVERAGE,,
,,,,,,,,,,"Bucket camera feed was black. Sunvisor is damaged, can cause damage to bucket camera if not removed. Waiting on feedback from site. Bucket camera to be cleaned.",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera requires cleaning.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Loader on standby.Clean and adjust bucket camera.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera needs cleaning.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera and rear surveillance camera needs to be cleaned.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera to be cleaned.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera needs cleaning.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Shovel standing for midlife.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera requires cleaning and adjustment. High false alarms. Changed the ignore threshold and the alarm threshold parameter.,,,,,,,,,,,,,,,,,,,,,
7413,"Fri, 17 May 2024 15:59:03 GMT",043-220526-QBL-SH902,3,FALSE,0,5,3,0,0,"[Emmanuel][Fri, 17 May 2024 15:59:00 GMT]",WRONG,Fri May 17 2024 11:59:03 GMT-0400 (hora estÃ¡ndar de Chile),Emmanuel,1.31%,0%,837,696,740,NULL,349,74,,0,FALSE,,,GOOD,WRONG,AVERAGE,,
,,,,,,,,,,"system operating, needs main camera and led adjustment and cleaning. Rear SURX camera is black",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,https://escogroup.lightning.force.com/lightning/r/Case/500Do00000JgRb7IAF/view,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,https://escogroup.lightning.force.com/lightning/r/Case/500Do00000JgRc5IAF/view https://escogroup.lightning.force.com/lightning/r/Case/500Do00000JgTV6IAN/view,,,,,,,,,,,,,,,,,,,,,
7476,"Fri, 17 May 2024 17:11:05 GMT",Horizon SH1208,3,FALSE,3,0,3,0,0,"- Bucket camera requires cleaning, site has been asked for cleaning and adjustment, Low logs (MTDL,LSM), High false positives",WRONG,Fri May 17 2024 10:11:05 GMT-0700 (Pacific Daylight Time),Pavan Bains,3.39%,27.31%,295,216,N/A,NULL,N/A,0,,1,FALSE,,,GOOD,WRONG,AVERAGE,,
7477,"Fri, 17 May 2024 17:12:05 GMT",Horizon SH1202,1,FALSE,0,0,0,0,0,#NAME?,AVERAGE,Fri May 17 2024 10:12:05 GMT-0700 (Pacific Daylight Time),Pavan Bains,N/A,N/A,N/A,N/A,N/A,NULL,N/A,0,,1,TRUE,,,GOOD,GOOD,AVERAGE,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7478,"Fri, 17 May 2024 17:12:13 GMT",Horizon SH1202,1,FALSE,0,0,0,0,0,#NAME?,AVERAGE,Fri May 17 2024 10:12:13 GMT-0700 (Pacific Daylight Time),Pavan Bains,N/A,N/A,N/A,N/A,N/A,NULL,N/A,0,,1,TRUE,,,GOOD,GOOD,AVERAGE,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Operating system. LCS Cleaning equipment not connected.Camera bucket dirty.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera needs cleaning and adjustment.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Loader is operating. Bucket camera and Surveillance cameras needs cleaning.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera and Rear and right Surveillance cameras needs cleaning.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera and surveillance cameras needs cleaning.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera needs cleaning.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera and Surveillance cameras to be cleaned.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Shovel is loading. Bucket camera needs cleaning.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera needs cleaning and adjustment. Right and rear surveillance cameras needs cleaning.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera and Rear and left surveillance camera too be cleaned.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera needs cleaning and adjustment.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera needs cleaning.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera requires cleaning.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Loader on standby.Clean and adjust bucket camera.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera needs cleaning.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera needs to be cleaned.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera needs cleaning.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera requires cleaning and adjustment. High false alarms. Changed the ignore threshold and the alarm threshold parameter.,,,,,,,,,,,,,,,,,,,,,
7581,"Mon, 20 May 2024 15:47:21 GMT",018-220331-VLD-SH129,1,FALSE,3,5,1,1,1,"[Dante Podetti][Mon, 20 May 2024 15:47:17 GMT] The BC3D camera only works at times and the lens is damaged.The LED light needs adjustment.",WRONG,Mon May 20 2024 12:47:21 GMT-0300 (hora estÃ¡ndar de Argentina),Dante Podetti,N/A,N/A,N/A,N/A,875,NULL,0,0,,0,FALSE,,,GOOD,GOOD,WRONG,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,https://escogroup.lightning.force.com/lightning/r/Case/500Do00000Ht7JjIAJ/view,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,https://escogroup.lightning.force.com/lightning/r/Case/500Do00000JgDuiIAF/view,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,https://escogroup.lightning.force.com/lightning/r/Case/500Do00000DpsPsIAJ/view,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"[kelly][Mon, 13 May 2024 17:35:38 GMT] BC3D is dirty, needs cleaning.",,,,,,,,,,,,,,,,,,,,,
7582,"Mon, 20 May 2024 15:47:45 GMT",018-220331-VLD-SH129,1,FALSE,3,5,1,1,1,"[Dante Podetti][Mon, 20 May 2024 15:47:17 GMT] The BC3D camera only works at times and the lens is damaged.The LED light needs adjustment.",WRONG,Mon May 20 2024 12:47:45 GMT-0300 (hora estÃ¡ndar de Argentina),Dante Podetti,N/A,N/A,N/A,N/A,875,NULL,0,0,,0,FALSE,,,GOOD,GOOD,WRONG,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,https://escogroup.lightning.force.com/lightning/r/Case/500Do00000Ht7JjIAJ/view,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,https://escogroup.lightning.force.com/lightning/r/Case/500Do00000JgDuiIAF/view,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,https://escogroup.lightning.force.com/lightning/r/Case/500Do00000DpsPsIAJ/view,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"[kelly][Mon, 13 May 2024 17:35:38 GMT] BC3D is dirty, needs cleaning.",,,,,,,,,,,,,,,,,,,,,
7584,"Mon, 20 May 2024 15:48:43 GMT",018-220331-VLD-SH129,1,FALSE,3,5,1,1,1,"[Dante Podetti][Mon, 20 May 2024 15:47:17 GMT] The BC3D camera only works at times and the lens is damaged.The LED light needs adjustment.",WRONG,Mon May 20 2024 12:48:43 GMT-0300 (hora estÃ¡ndar de Argentina),Dante Podetti,N/A,N/A,N/A,N/A,875,NULL,0,0,,0,FALSE,,,GOOD,GOOD,WRONG,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,https://escogroup.lightning.force.com/lightning/r/Case/500Do00000Ht7JjIAJ/view,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,https://escogroup.lightning.force.com/lightning/r/Case/500Do00000JgDuiIAF/view,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,https://escogroup.lightning.force.com/lightning/r/Case/500Do00000DpsPsIAJ/view,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"[kelly][Mon, 13 May 2024 17:35:38 GMT] BC3D is dirty, needs cleaning.",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Operating system. LCS Cleaning equipment not connected.Camera bucket dirty.,,,,,,,,,,,,,,,,,,,,,
7589,"Mon, 20 May 2024 16:12:53 GMT",043-220526-QBL-SH902,3,FALSE,0,5,3,0,0,"[Emmanuel][Mon, 20 May 2024 16:12:48 GMT]",WRONG,Mon May 20 2024 12:12:53 GMT-0400 (hora estÃ¡ndar de Chile),Emmanuel,1.42%,0%,702,309,589,NULL,140,32,,0,FALSE,,,GOOD,WRONG,AVERAGE,,
,,,,,,,,,,"system operating, needs main camera and led adjustment and cleaning. Rear SURX camera is black",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,https://escogroup.lightning.force.com/lightning/r/Case/500Do00000JgRb7IAF/view,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,https://escogroup.lightning.force.com/lightning/r/Case/500Do00000JgRc5IAF/view https://escogroup.lightning.force.com/lightning/r/Case/500Do00000JgTV6IAN/view,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,compressor with problems. https://escogroup.lightning.force.com/lightning/r/Case/500Do00000JgFiKIAV/view,,,,,,,,,,,,,,,,,,,,,
7645,"Mon, 20 May 2024 19:30:22 GMT",Ait SH1132,1,FALSE,0,0,1,1,0,"[Yerbol Zhumanazar][Mon, 20 May 2024 19:30:20 GMT] LCS not working",WRONG,Tue May 21 2024 00:30:22 GMT+0500 (Ð—Ð°Ð¿Ð°Ð´Ð½Ñ‹Ð¹ ÐšÐ°Ð·Ð°Ñ…ÑÑ‚Ð°Ð½),Yerbol Zhumanazar,0%,0%,494,442,560,NULL,294,212,,0,TRUE,,,GOOD,GOOD,AVERAGE,,
7647,"Mon, 20 May 2024 19:31:53 GMT",024-220331 Kevitsa FS302,3,FALSE,0,4,0,0,0,"[Yerbol Zhumanazar][Mon, 20 May 2024 19:31:51 GMT] without connection and lcs not working",WRONG,Tue May 21 2024 00:31:53 GMT+0500 (Ð—Ð°Ð¿Ð°Ð´Ð½Ñ‹Ð¹ ÐšÐ°Ð·Ð°Ñ…ÑÑ‚Ð°Ð½),Yerbol Zhumanazar,0.16%,0%,613,550,629,NULL,492,284,,0,TRUE,,,GOOD,GOOD,AVERAGE,,
7648,"Mon, 20 May 2024 19:32:13 GMT",KEV FS201,1,FALSE,0,0,0,0,0,"[Yerbol Zhumanazar][Mon, 20 May 2024 19:32:12 GMT] System is operational",AVERAGE,Tue May 21 2024 00:32:13 GMT+0500 (Ð—Ð°Ð¿Ð°Ð´Ð½Ñ‹Ð¹ ÐšÐ°Ð·Ð°Ñ…ÑÑ‚Ð°Ð½),Yerbol Zhumanazar,0%,0%,982,829,697,NULL,314,,,0,TRUE,,,GOOD,GOOD,AVERAGE,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Camera dirty and LED off https://escogroup.lightning.force.com/lightning/r/Case/500Do00000HtRsiIAF/view https://escogroup.lightning.force.com/lightning/r/Case/500Do00000JgGKtIAN/view,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"[kelly][Thu, 25 Apr 2024 16:29:54 GMT] Good grab rate with low false alarm rate. There are 2 missing tooth incidents on 04/21 and first one alarmed very late and second one alarmed one time then alarmed 8 consecutive alarms after another 5 TM logs. Check configuration is recommended.",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera needs cleaning and adjustment.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"Bucket camera, Rear and right Surveillance cameras needs cleaning.",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"Bucket camera, right and rear surveillance cameras needs cleaning.",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera and surveillance cameras to be cleaned.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera to be adjusted and cleaned. Left and right Surveillance cameras to be cleaned.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Shovel is loading. Bucket camera needs cleaning. Rear and right surveillance to be cleaned.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera needs cleaning and adjustment. Left and Right and rear surveillance cameras needs cleaning.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera and Rear and left surveillance camera too be cleaned.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera needs cleaning and adjustment.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera needs cleaning.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera requires cleaning.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Loader on standby.Clean and adjust bucket camera.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera and left surveillance camera to be cleaned..,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bucket camera needs to be cleaned.,,,,,,,,,,,,,,,,,,,,,
7742,"Tue, 21 May 2024 14:09:12 GMT",Ait SH1132,1,FALSE,0,0,1,1,0,"[Yerbol Zhumanazar][Tue, 21 May 2024 14:09:10 GMT] LCS not working",WRONG,Tue May 21 2024 19:09:12 GMT+0500 (Ð—Ð°Ð¿Ð°Ð´Ð½Ñ‹Ð¹ ÐšÐ°Ð·Ð°Ñ…ÑÑ‚Ð°Ð½),Yerbol Zhumanazar,0%,0.44%,747,683,829,NULL,530,272,,0,TRUE,,,GOOD,GOOD,AVERAGE,,
7744,"Tue, 21 May 2024 14:10:54 GMT",024-220331 Kevitsa FS302,3,FALSE,0,4,0,0,0,"[Yerbol Zhumanazar][Tue, 21 May 2024 14:10:53 GMT] lcs not working",WRONG,Tue May 21 2024 19:10:54 GMT+0500 (Ð—Ð°Ð¿Ð°Ð´Ð½Ñ‹Ð¹ ÐšÐ°Ð·Ð°Ñ…ÑÑ‚Ð°Ð½),Yerbol Zhumanazar,0%,0%,733,700,734,NULL,537,428,,0,TRUE,,,GOOD,GOOD,AVERAGE,,
7745,"Tue, 21 May 2024 14:12:05 GMT",KEV FS201,1,FALSE,0,0,0,0,0,"[Yerbol Zhumanazar][Tue, 21 May 2024 14:12:02 GMT]",AVERAGE,Tue May 21 2024 19:12:05 GMT+0500 (Ð—Ð°Ð¿Ð°Ð´Ð½Ñ‹Ð¹ ÐšÐ°Ð·Ð°Ñ…ÑÑ‚Ð°Ð½),Yerbol Zhumanazar,0%,0%,182,153,95,NULL,51,428,,0,TRUE,,,GOOD,GOOD,AVERAGE,,
,,,,,,,,,,Bucket camera is black,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Sistema funcionando y transmitiendo con normalidad. Requiere limpieza de cÃ¡mara principal. Se requiere buscar un nuevo punto de conexiÃ³n elÃ©ctrica para FCU y compresores  y buscar nueva posiciÃ³n para las fuentes de poder,,,,,,,,,,,,,,,,,,,,,
7804,"Wed, 22 May 2024 17:11:17 GMT",Ait SH1132,1,FALSE,0,0,1,1,0,"[Yerbol Zhumanazar][Wed, 22 May 2024 17:11:15 GMT] LCS not working and Bucket camera is not showing",WRONG,Wed May 22 2024 22:11:17 GMT+0500 (Ð—Ð°Ð¿Ð°Ð´Ð½Ñ‹Ð¹ ÐšÐ°Ð·Ð°Ñ…ÑÑ‚Ð°Ð½),Yerbol Zhumanazar,16.97%,0.23%,277,438,492,NULL,318,197,,0,TRUE,,,GOOD,GOOD,AVERAGE,,
7806,"Wed, 22 May 2024 17:12:37 GMT",024-220331 Kevitsa FS302,3,FALSE,0,4,0,0,0,"[Yerbol Zhumanazar][Wed, 22 May 2024 17:12:36 GMT] lcs not working",WRONG,Wed May 22 2024 22:12:37 GMT+0500 (Ð—Ð°Ð¿Ð°Ð´Ð½Ñ‹Ð¹ ÐšÐ°Ð·Ð°Ñ…ÑÑ‚Ð°Ð½),Yerbol Zhumanazar,0%,0%,1176,1084,1208,NULL,884,,,1,TRUE,,,GOOD,GOOD,AVERAGE,,
7807,"Wed, 22 May 2024 17:13:27 GMT",KEV FS201,1,FALSE,0,0,0,0,0,"[Yerbol Zhumanazar][Wed, 22 May 2024 17:13:25 GMT] System is operational",AVERAGE,Wed May 22 2024 22:13:27 GMT+0500 (Ð—Ð°Ð¿Ð°Ð´Ð½Ñ‹Ð¹ ÐšÐ°Ð·Ð°Ñ…ÑÑ‚Ð°Ð½),Yerbol Zhumanazar,0.07%,0%,060-220923-MCM-020-053,1111,1219,NULL,817,,,1,TRUE,,,GOOD,GOOD,AVERAGE,,
7924,"Wed, 22 May 2024 20:37:49 GMT",Horizon SH1208,3,FALSE,3,0,3,0,0,#NAME?,WRONG,Wed May 22 2024 13:37:49 GMT-0700 (Pacific Daylight Time),Pavan Bains,1.34%,1.16%,1192,773,1410,NULL,N/A,6,,1,FALSE,,,GOOD,WRONG,AVERAGE,,
7925,"Wed, 22 May 2024 20:37:50 GMT",Horizon SH1208,3,FALSE,3,0,3,0,0,#NAME?,WRONG,Wed May 22 2024 13:37:50 GMT-0700 (Pacific Daylight Time),Pavan Bains,1.34%,1.16%,1192,773,1410,NULL,N/A,6,,1,FALSE,,,GOOD,WRONG,AVERAGE,,
7926,"Wed, 22 May 2024 20:37:53 GMT",Horizon SH1208,3,FALSE,3,0,3,0,0,#NAME?,WRONG,Wed May 22 2024 13:37:53 GMT-0700 (Pacific Daylight Time),Pavan Bains,1.34%,1.16%,1192,773,1410,NULL,N/A,6,,1,FALSE,,,GOOD,WRONG,AVERAGE,,
7927,"Wed, 22 May 2024 20:38:04 GMT",Horizon SH1202,1,FALSE,0,0,0,0,0,#NAME?,AVERAGE,Wed May 22 2024 13:38:04 GMT-0700 (Pacific Daylight Time),Pavan Bains,N/A,N/A,N/A,N/A,N/A,NULL,N/A,0,,1,TRUE,,,GOOD,GOOD,AVERAGE,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7928,"Wed, 22 May 2024 20:38:04 GMT",Horizon SH1202,1,FALSE,0,0,0,0,0,#NAME?,AVERAGE,Wed May 22 2024 13:38:04 GMT-0700 (Pacific Daylight Time),Pavan Bains,N/A,N/A,N/A,N/A,N/A,NULL,N/A,0,,1,TRUE,,,GOOD,GOOD,AVERAGE,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7929,"Wed, 22 May 2024 20:38:11 GMT",Horizon SH1202,1,FALSE,0,0,0,0,0,#NAME?,AVERAGE,Wed May 22 2024 13:38:11 GMT-0700 (Pacific Daylight Time),Pavan Bains,N/A,N/A,N/A,N/A,N/A,NULL,N/A,0,,1,TRUE,,,GOOD,GOOD,AVERAGE,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7930,"Wed, 22 May 2024 20:38:11 GMT",Horizon SH1202,1,FALSE,0,0,0,0,0,#NAME?,AVERAGE,Wed May 22 2024 13:38:11 GMT-0700 (Pacific Daylight Time),Pavan Bains,N/A,N/A,N/A,N/A,N/A,NULL,N/A,0,,1,TRUE,,,GOOD,GOOD,AVERAGE,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,compressor with problems. https://escogroup.lightning.force.com/lightning/r/Case/500Do00000JgFiKIAV/view,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Perimeter cameras require cleaning,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,bucket camera requires cleans,,,,,,,,,,,,,,,,,,,,,
7983,"Thu, 23 May 2024 14:17:45 GMT",018-220331-VLD-SH129,1,FALSE,3,5,1,1,1,"[Dante Podetti][Mon, 20 May 2024 15:47:17 GMT] The BC3D camera only works at times and the lens is damaged.The LED light needs adjustment.",WRONG,Thu May 23 2024 11:17:45 GMT-0300 (hora estÃ¡ndar de Argentina),Dante Podetti,N/A,N/A,N/A,N/A,N/A,NULL,N/A,0,,0,FALSE,,,GOOD,GOOD,WRONG,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,https://escogroup.lightning.force.com/lightning/r/Case/500Do00000Ht7JjIAJ/view,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,https://escogroup.lightning.force.com/lightning/r/Case/500Do00000JgDuiIAF/view,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,https://escogroup.lightning.force.com/lightning/r/Case/500Do00000DpsPsIAJ/view,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"[kelly][Mon, 13 May 2024 17:35:38 GMT] BC3D is dirty, needs cleaning.",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"[Dante Podetti][Thu, 23 May 2024 14:17:43 GMT]",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"Bad weather, systems may not be transmitting or recording.",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"Rear camera with problem, requires check. CPU restarts intermittently, CPU replacement required",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,https://escogroup.lightning.force.com/lightning/r/Case/500Do00000JgQtGIAV/view https://escogroup.lightning.force.com/lightning/r/Case/500Do00000JgSinIAF/view,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Camera dirty and LED off https://escogroup.lightning.force.com/lightning/r/Case/500Do00000HtRsiIAF/view https://escogroup.lightning.force.com/lightning/r/Case/500Do00000JgGKtIAN/view,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"[kelly][Thu, 25 Apr 2024 16:29:54 GMT] Good grab rate with low false alarm rate. There are 2 missing tooth incidents on 04/21 and first one alarmed very late and second one alarmed one time then alarmed 8 consecutive alarms after another 5 TM logs. Check configuration is recommended.",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Sistema funcionando y transmitiendo con normalidad. Requiere limpieza de cÃ¡mara principal. en este momento se encuentra detenido por mantencion de neumaticos,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"Sistema se encuentra funcionando con normalidad, no presenta desviaciones. solo requiere de limpieza de cÃ¡mara de balde",,,,,,,,,,,,,,,,,,,,,
8047,"Fri, 24 May 2024 17:46:54 GMT",Ait SH1143,3,FALSE,0,5,0,1,0,"[Mandana Mazaheri][Fri, 24 May 2024 17:46:06 GMT] Bucket Camera and left SURX are dirty",WRONG,Fri May 24 2024 10:46:54 GMT-0700 (Pacific Daylight Time),Mandana Mazaheri,0%,0.20%,509,503,646,NULL,339,73,,0,TRUE,,,GOOD,GOOD,AVERAGE,,
,,,,,,,,,,"[Yerbol Zhumanazar][Wed, 22 May 2024 17:07:02 GMT] LCS not working",,,,,,,,,,,,,,,,,,,,,
8053,"Fri, 24 May 2024 17:57:32 GMT",Ait SH1132,1,FALSE,0,0,1,1,0,"[Mandana Mazaheri][Fri, 24 May 2024 17:56:25 GMT] Intermittent feed for BC3D. SW/FW upgrade is critical",WRONG,Fri May 24 2024 10:57:32 GMT-0700 (Pacific Daylight Time),Mandana Mazaheri,0%,0.25%,430,396,387,NULL,190,148,,0,TRUE,,,GOOD,GOOD,AVERAGE,,
,,,,,,,,,,"[Yerbol Zhumanazar][Wed, 22 May 2024 17:11:15 GMT] LCS not working and Bucket camera is not showing",,,,,,,,,,,,,,,,,,,,,
8054,"Fri, 24 May 2024 17:58:51 GMT",Ait SH1132,1,FALSE,0,0,1,1,0,"[Mandana Mazaheri][Fri, 24 May 2024 17:56:25 GMT] Intermittent feed for BC3D. SW/FW upgrade is critical https://escogroup.lightning.force.com/lightning/r/Case/500Pa00000C9wSUIAZ/view",WRONG,Fri May 24 2024 10:58:51 GMT-0700 (Pacific Daylight Time),Mandana Mazaheri,0%,0.25%,430,396,387,NULL,190,148,,0,TRUE,,,GOOD,GOOD,AVERAGE,,
,,,,,,,,,,"[Yerbol Zhumanazar][Wed, 22 May 2024 17:11:15 GMT] LCS not working and Bucket camera is not showing",,,,,,,,,,,,,,,,,,,,,
